SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5840.85,5857.35,5780,5826.4,5832.5,5867.65,945,2853,16616225,
500003,"AEGIS LOGISTICS LTD.",A,STK,718.25,722.1,706,715.3,719.6,721.2,1020,12967,9228052,
500008,"Amara Raja Energy & Mobility L",A,STK,908.35,914.3,901,911.25,911.3,907,1157,22605,20522031,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,26.16,26.59,25.5,26.04,26.2,26.16,191,33038,859483,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,44.45,45.44,44.13,44.4,44.27,44.72,230,39737,1764930,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.22,3.22,3.22,3.22,3.22,3.16,10,4120,13266,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.85,5.05,4.8,4.84,4.85,4.85,68,20092,98667,
500016,"ARUNA HOTELS LTD.",X,STK,8.51,8.51,8.2,8.25,8.25,8.43,9,3303,27165,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,123.05,124.55,122.35,123.1,123.1,124.65,384,21627,2662074,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,287,301.05,274.1,299.25,300,278.35,221,4298,1227211,
500027,"ATUL LTD.",A,STK,6615.5,6724.85,6546.4,6680.75,6680.75,6620.75,430,1177,7835329,
500028,"ATV PROJECTS INDIA LTD.",X,STK,37.18,40,36.57,36.79,36.79,36.6,253,50959,1948371,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,400.8,403.95,387,390.8,390.8,399.65,684,22267,8732721,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,17.73,17.73,17,17.15,17.15,17.7,867,277937,4791906,
500033,"FORCE MOTORS LTD.",A,STK,23625.2,24999,23354.35,24920.25,24920.25,23623.9,6750,20489,499361301,
500034,"BAJAJ FINANCE LIMITED",A,STK,965,974.55,961.45,969.05,968.8,965.35,2668,125114,121103982,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,463.55,463.55,453.35,460.35,460.35,467.25,1289,23347,10675836,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,653.6,705.45,649.65,689.3,689.3,653.5,4319,99487,68878719,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1461,1465.55,1434.3,1443.7,1446.8,1465.55,738,11062,16039419,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3581.15,3616.25,3581.15,3616.25,3616.25,3580,5,5,17976,
