SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5032,5067.25,4953.05,5048.3,5060,5092.7,792,4269,21392169,
500003,"AEGIS LOGISTICS LTD.",A,STK,742.05,747.35,729.7,741.85,740,742.45,604,8233,6094382,
500008,"Amara Raja Energy & Mobility L",A,STK,890.65,896.5,877.9,888.75,887.7,896.75,2205,31557,28010650,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,27.55,27.67,26.7,27.35,27.4,27.45,180,25883,703488,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,47.5,49,47.5,48.29,48.29,48.44,270,21583,1036459,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.35,3.35,3.35,3.35,3.35,3.29,8,1652,5534,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.91,4.92,4.73,4.82,4.81,4.81,65,4446,21476,
500016,"ARUNA HOTELS LTD.",X,STK,8.6,8.6,8.22,8.35,8.35,8.38,23,2390,20029,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,123.7,124.45,118.55,120.85,120.85,123.65,637,34765,4192520,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,321.45,324.15,316,320,317,327.85,111,3740,1194443,
500027,"ATUL LTD.",A,STK,6007.85,6220,5967.05,6198.5,6198.5,6075.15,588,2670,16434574,
500028,"ATV PROJECTS INDIA LTD.",X,STK,43.9,43.9,39.5,40.87,40.7,42.21,208,35607,1457134,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,455.6,460,440.6,446.65,444.95,462.3,690,8647,3861198,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,17.52,17.56,16.96,17.3,17.33,17.56,1001,263706,4527489,
500033,"FORCE MOTORS LTD.",A,STK,18660.05,20020,18146.7,19890.05,19892,18713.55,4502,14703,282211195,
500034,"BAJAJ FINANCE LIMITED",A,STK,958,961,939.85,951.65,951.65,960.55,11918,277089,262917772,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,429.05,429.45,416,418.15,418.15,428.45,698,14987,6299918,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,662.85,669.45,630,642.75,642.75,669.45,3173,68437,43737308,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1619.9,1619.9,1528,1569.55,1569.55,1619.9,1736,14140,22229043,
500042,"BASF INDIA LTD.",A,STK,3723,3727,3625,3661.1,3663.8,3752.1,237,944,3450920,
