SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,6049.95,6250,6028.05,6223.45,6223.45,5979.3,3934,59553,367292134,
500003,"AEGIS LOGISTICS LTD.",A,STK,657.2,666,640.9,645.85,649,649.3,1157,48536,31695801,
500008,"Amara Raja Energy & Mobility L",A,STK,788.1,799,780.05,791.25,790.15,786.9,3522,58654,46155261,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,24.65,25.5,24,24.18,24.18,24.28,349,201818,4963798,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,38.57,40.15,38.57,39.31,38.91,38.27,274,45396,1781342,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.83,3.84,3.77,3.77,3.77,3.84,23,75176,283445,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.15,4.3,4,4.1,4.04,4.07,69,11146,46403,
500016,"ARUNA HOTELS LTD.",X,STK,7.3,7.3,6.73,7.03,7.05,7.2,78,12301,86541,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,104.35,107.4,103,106.9,107.35,102.1,787,46049,4837335,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,294.5,294.5,278.5,281.6,278.5,289.95,68,98,28372,
500027,"ATUL LTD.",A,STK,6200.05,6211.15,5976,6033.05,6033.05,6150.45,446,1460,8858881,
500028,"ATV PROJECTS INDIA LTD.",X,STK,31.01,32.99,30.25,31.94,31.94,31.14,170,12396,392786,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,353.75,381.65,352.9,376.45,377.6,354.35,421,10004,3687862,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,16.48,16.76,16.21,16.55,16.55,16.4,747,350062,5783051,
500033,"FORCE MOTORS LTD.",A,STK,21269.9,22400,21162.75,22257.3,22257.3,20646.9,4841,16130,351749475,
500034,"BAJAJ FINANCE LIMITED",A,STK,954.3,954.3,931.8,940.25,940.25,938.45,6074,189035,178048333,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,480,508,478.6,506.45,507,492.8,2346,96442,47155407,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,578.15,578.15,565,571.15,571.35,561.1,530,9461,5382599,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1198.4,1211.55,1170.4,1175.85,1175.85,1189.25,423,5205,6162399,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3606,3606,3606,3606,3606,3554,1,1,3606,
500042,"BASF INDIA LTD.",A,STK,3324.8,3474,3324.8,3461.35,3453.6,3310.5,213,816,2775636,
500043,"BATA INDIA LTD.",A,STK,718.45,727.05,711.15,716.9,716.9,716.8,772,12446,8919117,
500048,"BEML LTD.",A,STK,1600.05,1622.6,1580,1610.9,1616.1,1577.55,793,16042,25655887,
500049,"BHARAT ELECTRONICS LTD.",A,STK,464,466.05,453.55,463.4,463.4,457.5,14681,1050991,482861517,
500051,"BHAGAWATI GAS LIMITED",X,STK,1.12,1.12,1.12,1.12,1.12,1.07,3,3001,3361,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,77.5,80.94,77.5,80.54,80.6,77.42,390,32693,2606498,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,11.25,11.58,11,11.47,11.54,11.16,62,10437,117571,
500059,"BIL VYAPAR LIMITED",T,STK,6.53,6.7,6.34,6.7,6.7,6.53,10,6300,41957,
500060,"Birla Cable Limited",B,STK,132.45,136.55,132.45,135.3,135.3,132.75,194,1098,148828,
500067,"BLUE STAR LTD.",A,STK,1882.8,1931.2,1873.1,1885.6,1885.6,1875.6,2609,22811,43447120,
500068,"DISA INDIA LTD.",B,STK,11889,12338.95,11632,11727.2,11720,11502.35,134,184,2176570,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,254.5,272.4,254.5,261.7,266,255.75,14,223,59744,
500074,"BPL LTD.",B,STK,52.15,52.9,51.25,51.81,51.81,50.71,194,5010,259979,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,245.6,260.8,245.6,256.9,256.95,242.55,236,7056,1775349,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,19.75,20.99,19.75,20.44,20.2,20.11,59,11236,229515,
