SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5760.55,5859,5758.2,5784.4,5784.4,5826.4,1949,7218,41817303,
500003,"AEGIS LOGISTICS LTD.",A,STK,714.8,716.5,703.3,711.3,710.75,715.3,689,7725,5491359,
500008,"Amara Raja Energy & Mobility L",A,STK,870.3,883.2,855.55,862.35,862.35,911.25,4043,76694,66637027,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,26.04,26.49,25.9,25.93,25.93,26.04,176,44866,1171539,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,44.4,44.87,44.15,44.29,44.39,44.4,196,30621,1361122,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.28,3.28,3.28,3.28,3.28,3.22,4,2931,9613,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.76,4.97,4.69,4.83,4.84,4.84,46,10517,50609,
500016,"ARUNA HOTELS LTD.",X,STK,8.2,8.44,8.1,8.3,8.29,8.25,49,5326,44148,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,119,121.5,117.5,119.5,119.6,123.1,729,51732,6197046,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,292.8,298.7,287,287.45,287.75,299.25,99,2315,687040,
500027,"ATUL LTD.",A,STK,6665,6709,6528,6636.95,6636.95,6680.75,424,1576,10431327,
500028,"ATV PROJECTS INDIA LTD.",X,STK,36.79,37.62,35.51,36.03,36.21,36.79,150,17989,657228,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,398.9,398.9,382.35,385,382.35,390.8,468,13382,5180554,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,17.1,18.08,16.81,17.4,17.4,17.15,1851,746324,12873355,
500033,"FORCE MOTORS LTD.",A,STK,24999.65,24999.65,23635.05,23824.05,23824.05,24920.25,2279,6614,160990064,
500034,"BAJAJ FINANCE LIMITED",A,STK,974.1,1002,964.8,999.8,999.8,969.05,16456,4942242,4936413744,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,461.6,463.25,456.05,460.4,460.7,460.35,557,15367,7083167,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,689.45,697.45,677.85,691.65,689.15,689.3,1479,21457,14759987,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1443.7,1449.1,1410.8,1415.25,1411.85,1443.7,575,5871,8334302,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3553.05,3553.05,3553.05,3553.05,3553.05,3616.25,1,1,3553,
500042,"BASF INDIA LTD.",A,STK,3810.7,3826.75,3754.3,3771.3,3756.55,3853.2,365,1299,4911541,
