SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,4691,4750.65,4640.5,4706.35,4720.1,4693.3,2156,11704,54864313,
500003,"AEGIS LOGISTICS LTD.",A,STK,667.6,673.05,648,658.55,660.95,672.9,1665,20151,13298851,
500008,"Amara Raja Energy & Mobility L",A,STK,845.95,858.9,841.3,851.45,851.45,854.3,5179,73742,62719640,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,25.56,26.44,24.01,26.09,25.4,25.93,412,94907,2398836,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,45.6,45.6,44,44.16,44,45.58,687,91079,4047929,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.22,3.22,3.14,3.14,3.14,3.2,11,1755,5523,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.75,4.96,4.59,4.79,4.75,4.85,103,28327,135262,
500016,"ARUNA HOTELS LTD.",X,STK,8.51,8.51,6.5,7.27,7.08,7.83,153,48950,345091,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,117,118.6,113.6,115,115,116.9,1427,694877,79915623,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,312.15,317.05,306,311.5,311.5,311.45,251,3835,1192325,
500027,"ATUL LTD.",A,STK,5899.8,5899.8,5563,5811.9,5814.5,5682,498,1320,7490220,
500028,"ATV PROJECTS INDIA LTD.",X,STK,34.4,34.4,31.05,32.83,32.3,34.41,346,44421,1468738,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,393.6,404.35,383.25,393.55,393.55,412.75,3570,216579,85734223,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,16.28,16.49,15.73,15.8,15.8,16.32,1900,563629,9062207,
500033,"FORCE MOTORS LTD.",A,STK,20710.05,20710.05,19392.6,19799.75,19799.75,20795.8,4657,13856,276342833,
500034,"BAJAJ FINANCE LIMITED",A,STK,929.7,947,921.1,936.1,936.1,933.5,20398,565563,528023890,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,410.5,410.5,393.4,397.8,399,410.4,1352,18797,7497306,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,575,582.85,554.55,572.05,572.05,574.15,3361,68524,39142091,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1370.6,1391.35,1340,1347.85,1340,1370.15,1226,13798,18862134,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3948.95,3948.95,3769.85,3769.85,3769.85,3553.05,4,5,19286,
500042,"BASF INDIA LTD.",A,STK,3522.85,3589.15,3522.85,3558.3,3571,3580.5,307,742,2643943,
500043,"BATA INDIA LTD.",A,STK,887.95,888,868.9,881.35,886.95,887.95,703,7941,6976542,
500048,"BEML LTD.",A,STK,1711.9,1719.6,1658.1,1676.2,1676.2,1716.8,2733,22586,37978844,
500049,"BHARAT ELECTRONICS LTD.",A,STK,406.05,409.5,397.1,402.5,402.5,409,12784,978535,394262890,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,82.5,83.27,80.1,82.03,82.03,82.91,534,40054,3258428,
500058,"BIHAR SPONGE IRON LTD.",X,STK,10.4,11.95,9.15,11.25,11.25,10.19,250,269781,2920056,
500059,"BIL VYAPAR LIMITED",T,STK,7,7.02,6.9,7.02,7.02,7.24,4,150,1041,
500060,"Birla Cable Limited",B,STK,125.4,138.9,123.7,124.2,124.2,124.8,90,6837,872697,
500067,"BLUE STAR LTD.",A,STK,1725.85,1730.4,1690,1714.05,1702,1745.75,4864,59551,102125638,
500068,"DISA INDIA LTD.",B,STK,11639.6,11899.95,11500,11610.45,11500,11517.7,36,174,2022254,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,285.4,285.4,260,265,265,270.15,22,309,83636,
500074,"BPL LTD.",B,STK,61,61,58.2,58.79,58.98,58.55,110,2815,166533,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,259.6,259.6,251.75,253.85,253.85,259.6,40,540,136864,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,21.79,22.82,21.29,21.64,21.95,22.42,283,17127,376297,
500084,"CESC LTD.",A,STK,147.05,147.05,141.65,145.25,145.8,147.15,3876,149259,21555121,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,425.95,430.05,418,421.05,421.05,430.6,2411,64754,27404730,
500086,"EXIDE INDUSTRIES LTD.",A,STK,328.2,333.55,322.6,325.8,325.8,330.55,8181,197265,64581730,
500087,"CIPLA LTD.",A,STK,1378,1398.8,1363,1369.55,1369.55,1377.85,3491,39230,54023486,
500089,"DIC INDIA LTD.",B,STK,490,510,487.7,509.9,510,504.15,58,826,415849,
500092,"CRISIL LTD.",A,STK,4749.25,4749.25,4500,4544.35,4500,4749.6,1161,4684,21414853,
500093,"CG Power and Industrial Soluti",A,STK,571,576.45,555.95,575.45,575.45,573.85,10235,350729,197564958,
500096,"DABUR INDIA LTD.",A,STK,496.05,517.5,496.05,515.95,517.5,505.05,2517,74634,38156546,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,264,272.1,262.75,264.25,264.15,269.4,238,4473,1187725,
500101,"ARVIND LTD.",A,STK,289.45,308,289.3,306.45,306.25,293.5,604,20681,6172449,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,249.45,257.75,248,252.5,252.5,250,8076,589674,148834919,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,438.4,442.2,428,428.95,428.95,438.35,6879,333254,144333805,
500106,"IFCI LTD.",A,STK,57.06,59.35,56.25,58.52,58.52,57.71,11988,5411756,312493266,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,30.9,31.35,29.8,30.2,30.2,30.99,833,219941,6696912,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,139.15,155.1,138.8,152.15,152.15,139.4,24156,4616362,694211288,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,802.95,854.05,800,828.8,828.8,804.5,5806,139836,115818187,
500112,"STATE BANK OF INDIA",A,STK,1030.85,1040.45,1021.8,1028.15,1028.15,1037.15,22199,546284,562760887,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,144.8,147.95,144,146.3,146.3,145.4,11374,1077149,157578523,
500114,"TITAN COMPANY LIMITED",A,STK,4059.4,4110,4053.3,4080.2,4071.9,4072.85,2207,10429,42509616,
500116,"IDBI BANK LTD.",A,STK,95.35,99,94.25,98.35,98.35,95.4,5697,1196543,115792625,
500117,"DCW LTD.",B,STK,48.87,49.69,47.65,48.03,48.03,48.87,545,92425,4523232,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,113.2,114,110.2,110.6,110.25,113.5,204,6012,670706,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,235.95,250,230,248.3,250,240,161,1117,268967,
500123,"ELANTAS BECK INDIA LTD.",B,STK,8900,9039.8,8819,8930.65,8995.75,8964.75,607,1598,14293962,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1167.65,1193.6,1149,1155.5,1155.5,1166.9,8498,388054,454988212,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,892.55,917,892.55,906.45,906,910.8,1523,20003,18118525,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,5439.95,5490,5382.6,5401.3,5400,5446.45,172,496,2689567,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,73.22,74.97,71.67,72.83,73.6,74.4,869,72640,5314157,
500133,"ESAB INDIA LTD.",A,STK,5576.85,5627.95,5419,5476.65,5554.5,5597.45,181,664,3624626,
500135,"EPL LIMITED",A,STK,209.2,209.25,204.7,205.25,205.95,209.1,585,23179,4784699,
500136,"ESTER INDUSTRIES LTD.",B,STK,96.75,97.55,94.35,96.25,96.25,94.3,21,1135,108267,
500142,"FGP LTD.",X,STK,9.94,9.94,8.25,8.27,8.25,9.15,93,12402,104346,
500143,"PH CAPITAL LTD.",XT,STK,507.6,507.6,507.6,507.6,507.6,517.95,4,4,2030,
500144,"FINOLEX CABLES LTD.",A,STK,716.85,725.35,704.5,713.45,714,730.45,3710,31770,22681187,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,5054,5118.95,4902,4924.55,4924.55,5054,1091,7791,38790675,
500148,"UFLEX LTD.",B,STK,453.6,464.25,449.7,452.85,453.2,453.65,61,552,249737,
500150,"FOSECO INDIA LTD.",B,STK,4501.2,4526.4,4500,4500,4500,4550.35,8,21,94685,
500151,"GOLDEN TOBACCO LTD.",Z,STK,29.96,30.69,28,28.61,28.11,29.23,10,637,18919,
500153,"GANESH BENZOPLAST LTD.",B,STK,73,74.53,71.35,74.53,74.53,73,114,3583,262064,
500159,"METROGLOBAL LIMITED",X,STK,110.15,115,104.05,107.8,107.8,109.75,27,1087,116063,
500160,"GTL LTD.",B,STK,7.24,7.24,6.77,6.93,6.78,6.91,186,40571,283508,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,2111.5,2132.5,2047.2,2069.15,2069.15,2126,5650,50176,104446678,
500164,"GODREJ INDUSTRIES LTD.",A,STK,1000.75,1010.5,966,1004.85,996.3,1001.15,595,7957,7859151,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,226.2,231.2,222,229.15,230.25,226.1,377,7934,1790705,
500166,"GOODRICKE GROUP LTD.",X,STK,158,158.95,152,154.1,154.1,156.7,114,8001,1240317,
500168,"GOODYEAR INDIA LTD.",B,STK,805,815,800.4,811.3,815,805.95,335,4024,3254516,
500170,"GTN INDUSTRIES LTD.",X,STK,19.06,20,19.05,19.85,20,19.9,20,5130,101740,
500171,"GHCL LTD.",A,STK,525.05,540,522.95,538.4,539,525.85,398,6672,3557212,
500173,"GFL LIMITED",B,STK,51,51.05,48.33,48.98,49.3,50.91,137,8163,401486,
500179,"HCL INFOSYSTEMS LTD.",B,STK,12.17,12.52,12.17,12.25,12.32,12.52,302,56254,689767,
500180,"HDFC BANK LTD.",A,STK,925,932.7,915.4,920.15,920.15,931.15,27886,685008,633098412,
500182,"HERO MOTOCORP LTD.",A,STK,5550.3,5636.4,5501.2,5535.95,5529.05,5584.2,4861,13458,74781450,
500183,"HFCL LIMITED",A,STK,63.72,63.72,61.9,62.05,62.05,63.33,3614,915252,57309774,
