SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5069.75,5550.75,4985,5475.9,5475.9,5046.15,14742,155050,848761607,
500003,"AEGIS LOGISTICS LTD.",A,STK,704.7,704.7,691,697.85,697.85,704,767,9002,6283607,
500008,"Amara Raja Energy & Mobility L",A,STK,840.55,841.45,816.5,830,831.3,841.45,2441,30674,25355213,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,26.1,27.75,25.6,27.03,27.75,25.5,297,74745,1985498,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,44.7,45,43,44.16,44.03,44.7,547,74553,3260769,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.05,3.05,2.98,3,3,3.04,23,19764,59175,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.72,4.98,4.72,4.95,4.95,4.81,98,41129,199711,
500016,"ARUNA HOTELS LTD.",X,STK,7.08,7.47,6.91,7.44,7.44,7.08,30,10311,73661,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,115,116.4,112.1,114.05,113.95,115,657,448623,51103104,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,311.6,315.45,300,300.3,300,308,231,4013,1250230,
500027,"ATUL LTD.",A,STK,6062.95,6207,6062.95,6170.05,6157.5,6148.55,287,923,5678184,
500028,"ATV PROJECTS INDIA LTD.",X,STK,35,35.6,33.99,35.16,35.25,33.94,132,16044,561680,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,398.05,398.05,386,387.75,387.8,398.1,307,3950,1542299,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,16.54,16.6,16.03,16.19,16.19,16.61,692,210452,3415550,
500033,"FORCE MOTORS LTD.",A,STK,18960.85,19123.05,18305,18446.65,18436.15,18904.85,2039,5764,106501339,
500034,"BAJAJ FINANCE LIMITED",A,STK,932.3,939.4,922.75,935.05,935.05,935.15,9002,232602,216812326,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,411.6,411.65,404.45,409.35,410.25,409.5,293,6152,2506301,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,575.7,575.7,552.05,568.4,567,575.65,1488,23395,13174807,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1273.8,1328.05,1267.6,1284.45,1284.45,1306.35,2015,12679,16432847,
500042,"BASF INDIA LTD.",A,STK,3613.7,3641.9,3563.5,3617.5,3612,3612.95,286,1027,3714978,
500043,"BATA INDIA LTD.",A,STK,855.4,859.45,842.85,856.7,859,854.5,705,8396,7142993,
500048,"BEML LTD.",A,STK,1832.7,1834,1771.15,1779.8,1785.9,1818.95,1503,16500,29548724,
500049,"BHARAT ELECTRONICS LTD.",A,STK,454.25,456.15,438.5,444.5,444.5,453.4,52541,2767226,1231983755,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,82.12,82.98,80.8,81.24,81.68,82.85,194,12888,1051547,
500058,"BIHAR SPONGE IRON LTD.",X,STK,11.35,11.35,10.48,10.94,11,11.11,167,27033,290068,
500059,"BIL VYAPAR LIMITED",T,STK,7.16,7.21,6.84,7.14,7.14,6.93,11,6061,42593,
500060,"Birla Cable Limited",B,STK,129,138.8,128,137.15,137.15,129.2,299,7466,1000773,
500067,"BLUE STAR LTD.",A,STK,1711.45,1772.4,1677,1731.25,1722.9,1700.95,3719,26516,45713258,
500068,"DISA INDIA LTD.",B,STK,11580.05,11655,11030.65,11425,11425,11440.85,248,314,3609702,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,273.8,273.8,260.8,267.65,268.8,259,16,525,141335,
